date,공급량
2013-01-14 02:00:00,1033.636
2013-01-14 03:00:00,998.436
2013-01-14 04:00:00,1118.996
2013-01-14 05:00:00,1261.7160000000001
2013-01-14 06:00:00,1308.9160000000004
2013-01-14 07:00:00,1468.516
2013-01-14 08:00:00,1711.476
2013-01-14 09:00:00,1729.7160000000001
2013-01-14 10:00:00,1653.636
2013-01-14 11:00:00,1632.836
2013-01-14 12:00:00,1450.4360000000001
2013-01-14 13:00:00,1278.356
2013-01-14 14:00:00,1191.396
2013-01-14 15:00:00,1144.4360000000001
2013-01-14 16:00:00,1122.116
2013-01-14 17:00:00,1215.476
2013-01-14 18:00:00,1464.4360000000001
2013-01-14 19:00:00,1709.076
2013-01-14 20:00:00,1778.036
2013-01-14 21:00:00,1723.476
2013-01-14 22:00:00,1707.236
2013-01-14 23:00:00,1564.756
2013-01-15 00:00:00,1436.516
2013-01-15 01:00:00,1270.996
2013-01-15 02:00:00,1112.116
2013-01-15 03:00:00,1053.9560000000001
2013-01-15 04:00:00,1178.036
2013-01-15 05:00:00,1324.1960000000001
2013-01-15 06:00:00,1337.236
2013-01-15 07:00:00,1502.276
2013-01-15 08:00:00,1736.276
2013-01-15 09:00:00,1762.4360000000001
2013-01-15 10:00:00,1648.116
2013-01-15 11:00:00,1571.476
2013-01-15 12:00:00,1384.836
2013-01-15 13:00:00,1217.9560000000001
2013-01-15 14:00:00,1157.876
2013-01-15 15:00:00,1130.596
2013-01-15 16:00:00,1121.796
2013-01-15 17:00:00,1230.516
2013-01-15 18:00:00,1440.1960000000001
2013-01-15 19:00:00,1668.036
2013-01-15 20:00:00,1771.236
2013-01-15 21:00:00,1709.876
2013-01-15 22:00:00,1709.316
2013-01-15 23:00:00,1561.316
2013-01-16 00:00:00,1444.756
2013-01-16 01:00:00,1293.7160000000001
2013-01-16 02:00:00,1138.356
2013-01-16 03:00:00,1078.9160000000004
2013-01-16 04:00:00,1190.836
2013-01-16 05:00:00,1316.116
2013-01-16 06:00:00,1298.9160000000004
2013-01-16 07:00:00,1454.756
2013-01-16 08:00:00,1676.516
2013-01-16 09:00:00,1703.076
2013-01-16 10:00:00,1651.396
2013-01-16 11:00:00,1613.556
2013-01-16 12:00:00,1410.276
2013-01-16 13:00:00,1237.236
2013-01-16 14:00:00,1157.796
2013-01-16 15:00:00,1108.9160000000004
2013-01-16 16:00:00,1143.9560000000001
2013-01-16 17:00:00,1234.356
2013-01-16 18:00:00,1454.836
2013-01-16 19:00:00,1701.316
2013-01-16 20:00:00,1767.636
2013-01-16 21:00:00,1724.756
2013-01-16 22:00:00,1739.876
2013-01-16 23:00:00,1618.276
2013-01-17 00:00:00,1496.036
2013-01-17 01:00:00,1332.1960000000001
2013-01-17 02:00:00,1176.756
2013-01-17 03:00:00,1108.6760000000004
2013-01-17 04:00:00,1224.036
2013-01-17 05:00:00,1377.876
2013-01-17 06:00:00,1401.476
2013-01-17 07:00:00,1558.116
2013-01-17 08:00:00,1781.476
2013-01-17 09:00:00,1797.876
2013-01-17 10:00:00,1727.636
2013-01-17 11:00:00,1672.036
2013-01-17 12:00:00,1473.7160000000001
2013-01-17 13:00:00,1295.476
2013-01-17 14:00:00,1224.116
2013-01-17 15:00:00,1215.076
2013-01-17 16:00:00,1209.876
2013-01-17 17:00:00,1301.9560000000001
2013-01-17 18:00:00,1551.316
2013-01-17 19:00:00,1771.556
2013-01-17 20:00:00,1852.756
2013-01-17 21:00:00,1791.7160000000001
2013-01-17 22:00:00,1773.236
2013-01-17 23:00:00,1664.596
2013-01-18 00:00:00,1554.756
2013-01-18 01:00:00,1382.596
2013-01-18 02:00:00,1217.236
2013-01-18 03:00:00,1148.356
2013-01-18 04:00:00,1270.1960000000001
2013-01-18 05:00:00,1411.636
2013-01-18 06:00:00,1462.596
2013-01-18 07:00:00,1589.396
2013-01-18 08:00:00,1812.356
2013-01-18 09:00:00,1850.996
2013-01-18 10:00:00,1740.1960000000001
2013-01-18 11:00:00,1645.396
2013-01-18 12:00:00,1426.276
2013-01-18 13:00:00,1278.116
2013-01-18 14:00:00,1217.876
2013-01-18 15:00:00,1163.556
2013-01-18 16:00:00,1168.516
2013-01-18 17:00:00,1261.9560000000001
2013-01-18 18:00:00,1494.9160000000006
2013-01-18 19:00:00,1722.4360000000001
2013-01-18 20:00:00,1768.836
2013-01-18 21:00:00,1719.236
2013-01-18 22:00:00,1675.236
2013-01-18 23:00:00,1557.236
2013-01-19 00:00:00,1441.156
2013-01-19 01:00:00,1320.756
2013-01-19 02:00:00,1149.076
2013-01-19 03:00:00,1075.796
2013-01-19 04:00:00,1165.156
2013-01-19 05:00:00,1272.6760000000004
2013-01-19 06:00:00,1232.4360000000001
2013-01-19 07:00:00,1293.796
2013-01-19 08:00:00,1453.556
2013-01-19 09:00:00,1588.516
2013-01-19 10:00:00,1605.396
2013-01-19 11:00:00,1585.076
2013-01-19 12:00:00,1390.1960000000001
2013-01-19 13:00:00,1216.116
2013-01-19 14:00:00,1131.236
2013-01-19 15:00:00,1111.636
2013-01-19 16:00:00,1105.876
2013-01-19 17:00:00,1188.996
2013-01-19 18:00:00,1394.116
2013-01-19 19:00:00,1564.276
2013-01-19 20:00:00,1566.036
2013-01-19 21:00:00,1471.476
2013-01-19 22:00:00,1457.796
2013-01-19 23:00:00,1382.996
2013-01-20 00:00:00,1295.476
2013-01-20 01:00:00,1185.796
2013-01-20 02:00:00,1044.6760000000004
2013-01-20 03:00:00,986.916
2013-01-20 04:00:00,1083.556
2013-01-20 05:00:00,1190.516
2013-01-20 06:00:00,1128.1960000000001
2013-01-20 07:00:00,1166.836
2013-01-20 08:00:00,1321.556
2013-01-20 09:00:00,1517.076
2013-01-20 10:00:00,1575.316
2013-01-20 11:00:00,1568.276
2013-01-20 12:00:00,1361.876
2013-01-20 13:00:00,1215.556
2013-01-20 14:00:00,1113.636
2013-01-20 15:00:00,1077.156
2013-01-20 16:00:00,1085.396
2013-01-20 17:00:00,1186.276
2013-01-20 18:00:00,1383.796
2013-01-20 19:00:00,1553.9560000000001
2013-01-20 20:00:00,1534.756
2013-01-20 21:00:00,1419.9560000000001
2013-01-20 22:00:00,1398.996
2013-01-20 23:00:00,1279.236
2013-01-21 00:00:00,1186.996
2013-01-21 01:00:00,1034.756
2013-01-21 02:00:00,898.1160000000001
2013-01-21 03:00:00,835.6360000000003
2013-01-21 04:00:00,948.7560000000001
2013-01-21 05:00:00,1081.9560000000001
2013-01-21 06:00:00,1071.876
2013-01-21 07:00:00,1257.876
2013-01-21 08:00:00,1480.4360000000001
2013-01-21 09:00:00,1507.876
2013-01-21 10:00:00,1504.756
2013-01-21 11:00:00,1473.236
2013-01-21 12:00:00,1294.596
2013-01-21 13:00:00,1170.596
2013-01-21 14:00:00,1142.276
2013-01-21 15:00:00,1124.9160000000004
2013-01-21 16:00:00,1104.6760000000004
2013-01-21 17:00:00,1162.756
2013-01-21 18:00:00,1333.796
2013-01-21 19:00:00,1497.636
2013-01-21 20:00:00,1536.1960000000001
2013-01-21 21:00:00,1519.9560000000001
2013-01-21 22:00:00,1514.6760000000006
2013-01-21 23:00:00,1355.076
2013-01-22 00:00:00,1229.796
2013-01-22 01:00:00,1077.156
2013-01-22 02:00:00,923.1560000000001
2013-01-22 03:00:00,865.3960000000003
2013-01-22 04:00:00,965.956
2013-01-22 05:00:00,1092.036
2013-01-22 06:00:00,1067.236
2013-01-22 07:00:00,1233.636
2013-01-22 08:00:00,1454.4360000000001
2013-01-22 09:00:00,1494.4360000000001
2013-01-22 10:00:00,1423.236
2013-01-22 11:00:00,1360.596
2013-01-22 12:00:00,1179.9560000000001
2013-01-22 13:00:00,1065.156
2013-01-22 14:00:00,1013.8760000000001
2013-01-22 15:00:00,1005.6360000000001
2013-01-22 16:00:00,994.1160000000001
2013-01-22 17:00:00,1038.6760000000004
2013-01-22 18:00:00,1221.556
2013-01-22 19:00:00,1406.6760000000006
2013-01-22 20:00:00,1407.796
2013-01-22 21:00:00,1394.516
2013-01-22 22:00:00,1379.636
2013-01-22 23:00:00,1251.636
2013-01-23 00:00:00,1170.836
2013-01-23 01:00:00,1034.996
2013-01-23 02:00:00,877.716
2013-01-23 03:00:00,822.596
2013-01-23 04:00:00,915.6360000000001
2013-01-23 05:00:00,1026.1960000000001
2013-01-23 06:00:00,1003.316
2013-01-23 07:00:00,1172.996
2013-01-23 08:00:00,1392.116
2013-01-23 09:00:00,1428.4360000000001
2013-01-23 10:00:00,1399.156
2013-01-23 11:00:00,1358.516
2013-01-23 12:00:00,1213.636
2013-01-23 13:00:00,1116.596
2013-01-23 14:00:00,1082.036
2013-01-23 15:00:00,1050.996
2013-01-23 16:00:00,1042.836
2013-01-23 17:00:00,1089.236
2013-01-23 18:00:00,1265.236
2013-01-23 19:00:00,1448.9160000000006
2013-01-23 20:00:00,1496.116
2013-01-23 21:00:00,1483.316
2013-01-23 22:00:00,1482.996
2013-01-23 23:00:00,1361.236
2013-01-24 00:00:00,1251.556
2013-01-24 01:00:00,1116.6760000000004
2013-01-24 02:00:00,952.436
2013-01-24 03:00:00,877.796
2013-01-24 04:00:00,973.4760000000001
2013-01-24 05:00:00,1096.276
2013-01-24 06:00:00,1059.396
2013-01-24 07:00:00,1232.9160000000004
2013-01-24 08:00:00,1444.276
2013-01-24 09:00:00,1477.796
2013-01-24 10:00:00,1450.516
2013-01-24 11:00:00,1411.636
2013-01-24 12:00:00,1264.276
2013-01-24 13:00:00,1148.836
2013-01-24 14:00:00,1094.836
2013-01-24 15:00:00,1053.076
2013-01-24 16:00:00,1054.6760000000004
2013-01-24 17:00:00,1124.1960000000001
2013-01-24 18:00:00,1351.876
2013-01-24 19:00:00,1624.1960000000001
2013-01-24 20:00:00,1795.156
2013-01-24 21:00:00,1754.9160000000006
2013-01-24 22:00:00,1747.876
2013-01-24 23:00:00,1645.316
2013-01-25 00:00:00,1543.396
2013-01-25 01:00:00,1372.276
2013-01-25 02:00:00,1210.356
2013-01-25 03:00:00,1130.9160000000004
2013-01-25 04:00:00,1259.156
2013-01-25 05:00:00,1395.396
2013-01-25 06:00:00,1418.6760000000006
2013-01-25 07:00:00,1566.1960000000001
2013-01-25 08:00:00,1810.116
2013-01-25 09:00:00,1837.876
2013-01-25 10:00:00,1732.356
2013-01-25 11:00:00,1692.4360000000001
2013-01-25 12:00:00,1504.6760000000006
2013-01-25 13:00:00,1344.116
2013-01-25 14:00:00,1288.4360000000001
2013-01-25 15:00:00,1253.876
2013-01-25 16:00:00,1251.876
2013-01-25 17:00:00,1349.476
2013-01-25 18:00:00,1609.876
2013-01-25 19:00:00,1852.116
2013-01-25 20:00:00,1907.796
2013-01-25 21:00:00,1852.276
2013-01-25 22:00:00,1835.876
2013-01-25 23:00:00,1742.036
2013-01-26 00:00:00,1608.516
2013-01-26 01:00:00,1493.236
2013-01-26 02:00:00,1329.636
2013-01-26 03:00:00,1240.036
2013-01-26 04:00:00,1342.356
2013-01-26 05:00:00,1449.076
2013-01-26 06:00:00,1456.356
2013-01-26 07:00:00,1508.276
2013-01-26 08:00:00,1700.356
2013-01-26 09:00:00,1841.236
2013-01-26 10:00:00,1820.036
2013-01-26 11:00:00,1808.116
2013-01-26 12:00:00,1606.276
2013-01-26 13:00:00,1443.9560000000001
2013-01-26 14:00:00,1368.756
2013-01-26 15:00:00,1336.036
2013-01-26 16:00:00,1373.156
2013-01-26 17:00:00,1417.876
2013-01-26 18:00:00,1637.796
2013-01-26 19:00:00,1832.036
2013-01-26 20:00:00,1844.836
2013-01-26 21:00:00,1736.516
2013-01-26 22:00:00,1719.476
2013-01-26 23:00:00,1650.4360000000001
2013-01-27 00:00:00,1548.116
2013-01-27 01:00:00,1436.756
2013-01-27 02:00:00,1294.836
2013-01-27 03:00:00,1221.556
2013-01-27 04:00:00,1324.356
2013-01-27 05:00:00,1438.596
2013-01-27 06:00:00,1432.4360000000001
2013-01-27 07:00:00,1456.9160000000006
2013-01-27 08:00:00,1623.796
2013-01-27 09:00:00,1794.596
2013-01-27 10:00:00,1811.396
2013-01-27 11:00:00,1768.356
2013-01-27 12:00:00,1573.076
2013-01-27 13:00:00,1422.596
2013-01-27 14:00:00,1358.4360000000001
2013-01-27 15:00:00,1313.556
2013-01-27 16:00:00,1342.996
2013-01-27 17:00:00,1416.596
2013-01-27 18:00:00,1608.1960000000001
2013-01-27 19:00:00,1828.836
2013-01-27 20:00:00,1848.596
2013-01-27 21:00:00,1698.756
2013-01-27 22:00:00,1672.4360000000001
2013-01-27 23:00:00,1577.796
2013-01-28 00:00:00,1473.7160000000001
2013-01-28 01:00:00,1324.4360000000001
2013-01-28 02:00:00,1163.9560000000001
2013-01-28 03:00:00,1122.276
2013-01-28 04:00:00,1267.076
2013-01-28 05:00:00,1388.516
2013-01-28 06:00:00,1418.6760000000006
2013-01-28 07:00:00,1597.796
2013-01-28 08:00:00,1868.596
2013-01-28 09:00:00,1854.6760000000002
2013-01-28 10:00:00,1737.9560000000001
2013-01-28 11:00:00,1688.356
2013-01-28 12:00:00,1504.996
2013-01-28 13:00:00,1408.996
2013-01-28 14:00:00,1370.996
2013-01-28 15:00:00,1327.796
2013-01-28 16:00:00,1324.596
2013-01-28 17:00:00,1408.116
2013-01-28 18:00:00,1578.6760000000006
2013-01-28 19:00:00,1761.7160000000001
2013-01-28 20:00:00,1820.1960000000001
2013-01-28 21:00:00,1777.9560000000001
2013-01-28 22:00:00,1704.996
2013-01-28 23:00:00,1544.836
2013-01-29 00:00:00,1426.756
2013-01-29 01:00:00,1237.236
2013-01-29 02:00:00,1058.6760000000004
2013-01-29 03:00:00,990.916
2013-01-29 04:00:00,1092.116
2013-01-29 05:00:00,1221.476
2013-01-29 06:00:00,1217.556
2013-01-29 07:00:00,1374.116
2013-01-29 08:00:00,1625.396
2013-01-29 09:00:00,1602.4360000000001
2013-01-29 10:00:00,1551.7160000000001
2013-01-29 11:00:00,1529.636
2013-01-29 12:00:00,1361.796
2013-01-29 13:00:00,1217.7160000000001
2013-01-29 14:00:00,1194.996
2013-01-29 15:00:00,1166.1960000000001
2013-01-29 16:00:00,1137.796
2013-01-29 17:00:00,1205.9560000000001
2013-01-29 18:00:00,1379.7160000000001
2013-01-29 19:00:00,1541.076
2013-01-29 20:00:00,1607.9560000000001
2013-01-29 21:00:00,1569.236
2013-01-29 22:00:00,1583.7160000000001
2013-01-29 23:00:00,1429.876
2013-01-30 00:00:00,1317.236
2013-01-30 01:00:00,1147.076
2013-01-30 02:00:00,960.436
2013-01-30 03:00:00,889.6360000000003
2013-01-30 04:00:00,994.3560000000001
2013-01-30 05:00:00,1124.6760000000004
2013-01-30 06:00:00,1109.9560000000001
2013-01-30 07:00:00,1292.356
2013-01-30 08:00:00,1554.996
2013-01-30 09:00:00,1518.4360000000001
2013-01-30 10:00:00,1430.276
2013-01-30 11:00:00,1400.836
2013-01-30 12:00:00,1224.596
2013-01-30 13:00:00,1088.996
2013-01-30 14:00:00,1016.9960000000001
2013-01-30 15:00:00,972.3560000000001
2013-01-30 16:00:00,957.316
2013-01-30 17:00:00,1010.916
2013-01-30 18:00:00,1183.076
2013-01-30 19:00:00,1393.316
2013-01-30 20:00:00,1444.036
2013-01-30 21:00:00,1436.596
2013-01-30 22:00:00,1426.276
2013-01-30 23:00:00,1303.636
2013-01-31 00:00:00,1197.476
2013-01-31 01:00:00,1051.396
2013-01-31 02:00:00,888.3560000000001
2013-01-31 03:00:00,813.1560000000003
2013-01-31 04:00:00,898.916
2013-01-31 05:00:00,1028.516
2013-01-31 06:00:00,1021.316
2013-01-31 07:00:00,1201.316
2013-01-31 08:00:00,1468.116
2013-01-31 09:00:00,1417.316
2013-01-31 10:00:00,1310.276
2013-01-31 11:00:00,1258.356
2013-01-31 12:00:00,1085.476
2013-01-31 13:00:00,945.796
2013-01-31 14:00:00,915.1560000000001
2013-01-31 15:00:00,843.556
2013-01-31 16:00:00,843.6360000000003
2013-01-31 17:00:00,917.316
2013-01-31 18:00:00,1098.356
